age,workclass,edu_level,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
37,State-gov,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
62,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,0
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,0
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,0
48,Private,6,Divorced,Machine-op-inspct,Unmarried,White,Female,32,United-States,0
24,Self-emp-not-inc,10,Never-married,Other-service,Not-in-family,White,Female,50,United-States,0
56,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
36,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,0
29,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0
34,Private,15,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,40,India,1
39,Private,10,Never-married,Craft-repair,Own-child,Black,Male,40,United-States,0
29,Private,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,45,United-States,0
38,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,0
23,Private,5,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,20,Philippines,0
37,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,40,Guatemala,0
30,Self-emp-not-inc,10,Divorced,Other-service,Unmarried,White,Female,30,United-States,0
42,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
59,Local-gov,9,Widowed,Other-service,Not-in-family,White,Female,19,United-States,0
45,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,1
46,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
25,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,37,United-States,0
41,Self-emp-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,55,United-States,0
49,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1
37,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
31,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,0
22,Private,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,6,United-States,0
22,Private,9,Divorced,Sales,Own-child,White,Female,33,United-States,0
17,Private,7,Never-married,Priv-house-serv,Own-child,White,Female,20,United-States,0
47,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
17,Private,6,Never-married,Other-service,Other-relative,White,Male,15,United-States,0
39,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,0
23,Private,10,Never-married,Adm-clerical,Own-child,White,Male,20,United-States,0
41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
36,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
52,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
21,Private,9,Never-married,Craft-repair,Not-in-family,White,Female,30,United-States,0
33,Private,6,Divorced,Handlers-cleaners,Not-in-family,White,Female,36,United-States,0
41,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,44,United-States,0
19,Private,9,Never-married,Sales,Own-child,White,Female,35,United-States,0
38,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,White,Male,45,United-States,1
24,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
38,Private,13,Divorced,Sales,Unmarried,White,Female,40,United-States,0
39,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
19,Private,10,Never-married,Sales,Own-child,White,Female,15,United-States,0
42,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0
29,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
17,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,0
47,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
24,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,0
61,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
40,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0
59,Private,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,38,Jamaica,0
29,Private,10,Divorced,Tech-support,Not-in-family,White,Male,55,United-States,0
26,Private,9,Separated,Other-service,Not-in-family,White,Male,40,United-States,0
46,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1
56,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1
25,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
17,Private,8,Never-married,Sales,Own-child,White,Female,18,United-States,0
29,Private,11,Never-married,Exec-managerial,Not-in-family,Black,Female,40,United-States,0
23,Private,3,Never-married,Handlers-cleaners,Unmarried,White,Male,30,United-States,0
67,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,35,United-States,0
29,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,0
33,Private,12,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0
32,Private,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0
34,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,62,Mexico,0
49,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
39,Private,9,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0
41,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
31,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,0
47,Federal-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
27,Private,9,Never-married,Machine-op-inspct,Other-relative,White,Male,1,United-States,0
23,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,25,United-States,0
44,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,80,United-States,1
25,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0
23,Private,10,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,0
52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
62,Federal-gov,9,Widowed,Exec-managerial,Not-in-family,White,Female,36,United-States,0
31,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
19,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0
53,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Guatemala,0
25,Private,9,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,0
45,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,0
69,Private,5,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0
49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
42,Private,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,27,Taiwan,1
44,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,1
56,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,41,United-States,1
37,State-gov,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
22,Private,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0
34,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
36,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
28,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,0
28,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0
73,Local-gov,3,Married-civ-spouse,Protective-serv,Husband,White,Male,20,United-States,0
37,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0
24,Private,13,Never-married,Exec-managerial,Own-child,Black,Female,65,United-States,0
30,State-gov,9,Married-AF-spouse,Adm-clerical,Own-child,White,Female,38,United-States,0
38,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
50,Private,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,1
43,Private,15,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,40,United-States,1
42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0
54,State-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,0
27,State-gov,12,Never-married,Exec-managerial,Not-in-family,White,Female,58,United-States,0
39,Private,10,Divorced,Sales,Not-in-family,White,Male,45,United-States,0
27,Private,10,Never-married,Adm-clerical,Not-in-family,Black,Female,40,Jamaica,0
30,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,66,United-States,0
30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
50,Federal-gov,13,Divorced,Prof-specialty,Not-in-family,White,Male,60,United-States,1
36,Private,10,Divorced,Craft-repair,Unmarried,White,Female,40,Cuba,0
22,Private,10,Never-married,Handlers-cleaners,Own-child,Black,Male,10,United-States,0
21,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
33,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,42,United-States,0
76,Private,4,Widowed,Other-service,Not-in-family,White,Female,25,United-States,0
37,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
34,Private,10,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0
29,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,97,United-States,0
29,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
28,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
73,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,0
43,Private,10,Divorced,Exec-managerial,Not-in-family,Black,Female,40,United-States,0
39,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
74,Private,6,Widowed,Other-service,Not-in-family,Black,Female,6,United-States,0
27,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States,0
47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0
90,Private,9,Never-married,Other-service,Own-child,White,Female,24,United-States,0
47,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
69,Private,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
23,Private,13,Never-married,Tech-support,Not-in-family,White,Female,20,United-States,0
44,Local-gov,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,0
41,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
47,Local-gov,10,Never-married,Adm-clerical,Not-in-family,Black,Male,40,United-States,0
43,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,1
33,Private,10,Never-married,Other-service,Not-in-family,Black,Male,40,United-States,0
48,Private,7,Never-married,Other-service,Not-in-family,White,Female,30,United-States,0
39,Private,13,Divorced,Sales,Unmarried,White,Male,60,United-States,0
43,Private,14,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,1
52,Private,9,Widowed,Priv-house-serv,Other-relative,White,Female,40,United-States,0
18,Private,9,Never-married,Sales,Own-child,White,Female,20,United-States,0
27,Self-emp-inc,9,Never-married,Sales,Own-child,White,Male,45,United-States,0
27,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
45,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
24,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,20,United-States,0
25,Private,10,Married-spouse-absent,Sales,Unmarried,White,Female,40,United-States,0
42,Self-emp-not-inc,6,Widowed,Transport-moving,Unmarried,White,Male,35,United-States,0
63,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
40,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,46,United-States,1
47,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
42,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,0
63,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
37,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,55,United-States,0
65,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,United-States,0
62,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
46,Private,9,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,40,United-States,0
23,Private,9,Never-married,Sales,Other-relative,Black,Female,25,Jamaica,0
47,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,0
20,Private,10,Never-married,Other-service,Own-child,White,Male,20,United-States,0
28,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0
61,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
30,State-gov,9,Married-civ-spouse,Other-service,Wife,White,Female,72,United-States,0
30,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,72,United-States,1
29,Private,13,Never-married,Sales,Not-in-family,White,Male,50,United-States,1
39,Private,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,40,United-States,0
23,Private,7,Divorced,Other-service,Unmarried,White,Female,35,United-States,0
32,Private,7,Never-married,Priv-house-serv,Unmarried,Black,Female,40,United-States,0
63,Private,9,Widowed,Other-service,Not-in-family,White,Female,34,United-States,0
19,Self-emp-not-inc,10,Never-married,Craft-repair,Not-in-family,White,Female,15,United-States,0
57,State-gov,16,Divorced,Prof-specialty,Not-in-family,White,Male,60,United-States,1
41,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
23,Private,11,Never-married,Sales,Own-child,White,Male,40,United-States,0
30,Private,16,Never-married,Prof-specialty,Own-child,White,Male,20,United-States,0
43,Self-emp-inc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0
64,Self-emp-not-inc,4,Married-civ-spouse,Other-service,Husband,White,Male,25,United-States,0
56,Private,3,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
32,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
55,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0
17,Private,7,Never-married,Other-service,Own-child,White,Female,12,United-States,0
17,Private,6,Never-married,Other-service,Own-child,Black,Male,20,United-States,0
29,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,65,United-States,0
37,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,0
39,Private,9,Divorced,Priv-house-serv,Unmarried,White,Female,22,United-States,0
36,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1
50,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States,1
31,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,50,United-States,0
56,Private,10,Widowed,Exec-managerial,Not-in-family,Black,Female,32,United-States,0
51,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
20,Private,10,Separated,Other-service,Own-child,White,Female,30,United-States,0
53,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,55,United-States,1
33,State-gov,14,Never-married,Prof-specialty,Not-in-family,Black,Female,35,United-States,0
27,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,20,United-States,0
40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
45,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,32,United-States,0
54,Private,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Vietnam,0
33,Self-emp-not-inc,9,Separated,Craft-repair,Other-relative,White,Male,50,United-States,0
36,Private,6,Never-married,Farming-fishing,Own-child,Black,Male,60,United-States,0
42,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,1
33,Private,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
52,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
41,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,40,Taiwan,1
30,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
22,Private,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
26,Private,3,Never-married,Transport-moving,Not-in-family,White,Male,40,Columbia,0
36,Private,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0
35,Private,9,Separated,Machine-op-inspct,Unmarried,White,Male,40,United-States,0
46,Private,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,1
24,Private,13,Never-married,Prof-specialty,Own-child,White,Female,8,United-States,0
30,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,United-States,1
38,Private,9,Divorced,Machine-op-inspct,Own-child,White,Male,40,United-States,0
50,Private,9,Divorced,Sales,Unmarried,White,Female,45,United-States,0
41,Local-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,0
38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
36,Private,13,Never-married,Sales,Not-in-family,Black,Male,48,United-States,0
47,Private,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1
59,Private,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,16,United-States,1
59,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
52,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
37,Self-emp-inc,11,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1
52,Private,13,Married-spouse-absent,Other-service,Other-relative,Black,Female,40,Haiti,0
51,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1
67,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,0
68,Private,6,Widowed,Other-service,Unmarried,Black,Female,20,United-States,0
71,Private,5,Divorced,Priv-house-serv,Not-in-family,Black,Female,6,United-States,0
49,Local-gov,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
35,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
18,Private,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
29,Private,6,Married-civ-spouse,Farming-fishing,Wife,White,Female,40,United-States,0
47,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0
31,Private,5,Never-married,Farming-fishing,Not-in-family,White,Male,40,Puerto-Rico,0
22,Federal-gov,10,Never-married,Exec-managerial,Not-in-family,Black,Male,40,United-States,0
20,Private,10,Never-married,Tech-support,Not-in-family,White,Female,10,United-States,0
57,Private,9,Divorced,Sales,Not-in-family,White,Female,26,United-States,0
18,Private,10,Never-married,Other-service,Own-child,White,Female,15,United-States,0
32,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
39,Private,9,Divorced,Other-service,Own-child,White,Male,40,United-States,0
37,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0
51,Private,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,50,Cambodia,0
48,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1
39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,1
35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0
40,Private,3,Married-civ-spouse,Other-service,Husband,Other,Male,40,Mexico,0
19,Private,9,Never-married,Sales,Own-child,White,Male,25,United-States,0
28,Private,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,0
23,Private,10,Never-married,Sales,Not-in-family,White,Female,40,United-States,0
18,Private,10,Never-married,Sales,Own-child,White,Male,35,United-States,0
23,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0
47,Local-gov,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,El-Salvador,0
42,Federal-gov,13,Divorced,Adm-clerical,Own-child,White,Male,40,United-States,0
25,Private,10,Never-married,Sales,Own-child,White,Male,40,United-States,0
17,Private,6,Never-married,Sales,Own-child,White,Female,12,United-States,0
34,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,0
29,Private,12,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0
22,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0
46,Federal-gov,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
69,Private,9,Married-civ-spouse,Sales,Husband,White,Male,24,United-States,0
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,1
45,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
41,State-gov,14,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,0
47,Federal-gov,13,Divorced,Prof-specialty,Unmarried,White,Male,40,United-States,0
64,Private,7,Widowed,Farming-fishing,Unmarried,White,Female,40,United-States,0
29,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,0
29,Private,15,Divorced,Prof-specialty,Own-child,White,Female,72,United-States,0
17,Private,7,Never-married,Prof-specialty,Own-child,White,Female,20,United-States,0
24,Private,9,Never-married,Adm-clerical,Unmarried,White,Male,60,United-States,0
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
35,Private,9,Never-married,Other-service,Not-in-family,White,Male,50,United-States,0
48,Private,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0
36,Private,11,Never-married,Prof-specialty,Unmarried,Black,Female,38,United-States,0
38,Private,11,Never-married,Craft-repair,Not-in-family,White,Female,40,Portugal,0
49,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
42,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
36,Self-emp-inc,11,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0
25,Private,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,Columbia,0
41,Private,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
35,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,0
32,Private,11,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,0
41,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
48,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0
56,Private,9,Married-civ-spouse,Sales,Wife,White,Female,50,United-States,0
47,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,0
30,State-gov,9,Never-married,Sales,Unmarried,Black,Female,40,United-States,0
51,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
22,Self-emp-inc,13,Never-married,Adm-clerical,Own-child,White,Male,40,South,0
49,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
26,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,0
35,Private,13,Married-spouse-absent,Craft-repair,Unmarried,White,Male,40,United-States,0
34,Private,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0
51,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
26,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
28,Federal-gov,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,0
32,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,0
55,Private,7,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,0
17,Private,7,Never-married,Sales,Own-child,White,Female,20,United-States,0
40,Private,10,Separated,Exec-managerial,Unmarried,White,Female,40,United-States,0
38,Private,13,Divorced,Sales,Own-child,White,Male,50,United-States,0
67,Self-emp-inc,9,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,1
44,Private,9,Divorced,Machine-op-inspct,Own-child,White,Male,40,United-States,0
26,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
25,Private,9,Divorced,Handlers-cleaners,Own-child,White,Female,40,United-States,0
45,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
38,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,1
62,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0
20,Private,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
45,State-gov,10,Married-spouse-absent,Other-service,Other-relative,Black,Male,40,Haiti,0
47,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,1
49,Private,13,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,0
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
29,Private,9,Separated,Other-service,Unmarried,Black,Female,30,United-States,0
23,Private,7,Never-married,Farming-fishing,Other-relative,White,Female,40,Puerto-Rico,0
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,1
44,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
32,Private,9,Married-civ-spouse,Tech-support,Wife,White,Female,36,United-States,0
73,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,30,United-States,0
24,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
46,State-gov,9,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,0
61,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,36,United-States,1
37,Federal-gov,14,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0
29,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
40,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
17,Private,7,Never-married,Machine-op-inspct,Own-child,Other,Male,12,United-States,0
30,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
19,Private,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0
30,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,0
47,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,0
25,Private,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
41,Private,13,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,0
47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
27,Local-gov,12,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,0
42,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,0
49,Private,9,Divorced,Other-service,Not-in-family,White,Female,20,United-States,0
37,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
19,State-gov,10,Never-married,Adm-clerical,Own-child,White,Male,15,United-States,0
24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,38,United-States,0
